language_encoded,budget_scaled,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
7,0.669395562409655,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.4656620464165903,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8024702559465974,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.4077783097906411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.37813595184409193,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.49751776632528755,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.5704426537484965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5521933062579815,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7,-0.1188412741313176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7819548463874327,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0.38031551865262475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5814295249558533,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3299762357731556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.669395562409655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.477088852378977,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0.6375398408354375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.8090602970330568,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.7068503889144988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5704426537484965,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,0.4656620464165903,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5385869328880738,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.5385869328880738,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
7,0.4077783097906411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5521933062579815,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.36670914679682604,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,-1.8613671836253345,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.7068503889144988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.727279304032164,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.22347890782230617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.1369476966486788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.477088852378977,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.5385869328880738,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.14277539389184177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8354456611913796,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.4792684193538956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5704426537484965,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.6954235822200154,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7132917313853969,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7,0.5964706730829944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5760417584045867,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6375398408354375,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,0.7943764925466934,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.14277539389184177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7533073240011454,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.4077783097906411,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5760417584045867,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5964706730829944,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7,0.5312643602759916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.7753137013649534,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.20987254029253133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.727279304032164,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.515385914650911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,0.20987254029253133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7,0.6056841194396686,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.20987254029253133,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0.11091970015557939,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7,0.7174299594705221,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6375398408354375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6445050696000184,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,0.43963402850968125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.5646149519846397,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.30521107525591257,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.340681131269231,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.736492750567287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6264101391926818,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,0.45324040123068526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.9153357809736341,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.340681131269231,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5421120223014276,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.30882541611916153,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.571012550190068,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.6954235822200154,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.49751776632528755,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-1.8613671836253345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5312643602759916,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.11091970015557939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5814295249558533,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.727279304032164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.7111767464410735,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.6954235822200154,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.5840490272481852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6749946671755593,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5385869328880738,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.6511462145297972,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.22857797882509936,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10,-1.8613671836253345,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.30150284500980384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7,0.5866213287252937,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.7174299594705221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.736492750567287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4656620464165903,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
7,0.7533073240011454,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.45324040123068526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.45324040123068526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7400178401112132,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4077783097906411,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.3542875026924273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.5385869328880738,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7,0.5455521614827034,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
7,0.5976554007950667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.19483139956769838,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6056841194396686,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.669395562409655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.16880339514356235,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0.7174299594705221,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0.8111910660466436,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7,0.4077783097906411,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5646149519846397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.037994904097923506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7174299594705221,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.5312643602759916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.4077783097906411,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.340681131269231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,0.49751776632528755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
7,0.7564450079575459,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7174299594705221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7,-1.8613671836253345,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.7533073240011454,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.19483139956769838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.6511462145297972,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5067312123845481,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.340681131269231,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.6264101391926818,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5385869328880738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6375398408354375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.49751776632528755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5964706730829944,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
7,0.5385869328880738,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5385869328880738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-0.006607198441109511,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7,0.6777139660033407,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.49751776632528755,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.19483139956769838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6543544140710194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.36670914679682604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6830019361689051,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7174299594705221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.8002041945008957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6375398408354375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5704426537484965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.669395562409655,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.693024216962107,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.6375398408354375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8111910660466436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.45324040123068526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-0.2177934718586329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7174299594705221,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.14837449437498368,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.6184770499935992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.7400178401112132,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,0.4077783097906411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.11091970015557939,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.515385914650911,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7,0.5067312123845481,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0.4997725863409797,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.5704426537484965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.7610258995857743,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.4656620464165903,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6977832867275734,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
7,0.4077783097906411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.11091970015557939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.477088852378977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.4656620464165903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3887155209882148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.669395562409655,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7253630487798437,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,0.38457729344293395,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7,0.2677562590736304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5521933062579815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5704426537484965,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5760417584045867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,0.340681131269231,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6056841194396686,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7,0.19483139956769838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.12452606119632394,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.6830019361689051,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,0.5385869328880738,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.340681131269231,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.01196693139790438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.20987254029253133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.736492750567287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.20987254029253133,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,-1.8613671836253345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6543544140710194,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5964706730829944,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5704426537484965,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0.2677562590736304,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,0.6830019361689051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.4656620464165903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6302172680355146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,-1.8613671836253345,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.41643301153215573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.3256399857857725,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7,0.20987254029253133,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.515385914650911,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.5585391895800549,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.30882541611916153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,0.5814295249558533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,0.6954235822200154,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,0.5814295249558533,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6803824338285062,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10,0.6100770466692033,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.669395562409655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6264101391926818,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7,0.727279304032164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,0.6543544140710194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6445050696000184,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7,0.30882541611916153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
7,0.867301383300943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5704426537484965,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
7,0.285624402920546,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7,-0.25886216494336944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.669395562409655,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8,0.4749423948653868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.37813595184409193,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.669395562409655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
7,0.805803299332689,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.5274572315346946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.523545785025301,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5521933062579815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.11091970015557939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3887155209882148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.7943764925466934,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
